imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0011742,Sumurum,Sumurun,1920,1922,"Adventure, Drama, Romance",84,Germany,German,Ernst Lubitsch,"Friedrich Freksa, Hanns Kräly",Projektions-AG Union (PAGU),"Ernst Lubitsch, Pola Negri, Paul Wegener, Jenny Hasselqvist, Aud Egede-Nissen, Harry Liedtke, Carl Clewing, Margarete Kupfer, Jakob Tiedtke, Max Kronert, Paul Biensfeldt, Paul Graetz","The favorite slave girl of a tyrannical sheik falls in love with a cloth merchant. Meanwhile, a hunchback clown suffers unrequited love for a traveling dancer who wants to join the harem.",6.1,625,,,,,12,14
tt0011753,Terror Island,Terror Island,1920,01/04/1920,Mystery,55,USA,English,James Cruze,"Arthur B. Reeve, John Grey",Paramount Pictures,"Harry Houdini, Jack Brammall, Lila Lee, Wilton Taylor, Eugene Pallette, Ed Brady, Frank Bonner, Taylor N. Duncan, F.A. Turner, Rosemary Theby","An inventor travels to the South Seas, where there is buried treasure belonging to a girl. The girl's father is being held captive by cannibals until she returns a pearl that belongs to one of their idols.",5.5,168,,,,,5,2
tt0011779,The Toll Gate,The Toll Gate,1920,15/04/1920,"Adventure, Drama, Western",73,USA,English,Lambert Hillyer,Lambert Hillyer,William S. Hart Productions,"William S. Hart, Anna Q. Nilsson, Joseph Singleton, Jack Richardson, Richard Headrick","After being betrayed to the law by one of his henchmen, a bandit leader seeks to avenge himself.",6.5,191,,,,,12,5
tt0011833,Von morgens bis mitternachts,Von morgens bis mitternachts,1920,1920,"Drama, Thriller",65,Germany,German,Karl Heinz Martin,"Herbert Juttke, Georg Kaiser",Ilag-Film,"Ernst Deutsch, Erna Morena, Roma Bahn, Adolf E. Licho, Hans Heinrich von Twardowski, Elsa Wagner, Frida Richard, Eberhard Wrede, Lo Heym, Hugo Döblin, Lotte Stein","A Cashier in a bank in a small German town is alerted to the power of money by the visit of a rich Italian lady. He embezzles 60, 000 Marks and leaves for the capital city, where he ...",6.9,425,,,,,6,10
tt0011837,Das wandernde Bild,Das wandernde Bild,1920,26/09/1921,Romance,67,Germany,,Fritz Lang,"Fritz Lang, Thea von Harbou",May-Film,"Mia May, Hans Marr, Rudolf Klein-Rogge, Loni Nest, Harry Frank","Mia May has surrendered herself to a disciple of free love, and, having given birth to a child, marries the twin brother and Doppelgänger of her chosen lover.",6.1,356,,,,,7,7
tt0011841,Agonia sui ghiacci,Way Down East,1920,15/05/1926,"Drama, Romance",145,USA,,D.W. Griffith,"Lottie Blair Parker, William A. Brady",D.W. Griffith Productions,"Lillian Gish, Richard Barthelmess, Mrs. David Landau, Lowell Sherman, Burr McIntosh, Josephine Bernard, Mrs. Morgan Belmont, Patricia Fruen, Florence Short, Kate Bruce, Vivia Ogden, Porter Strong, George Neville, Edgar Nelson, Mary Hay","A naive country girl is tricked into a sham marriage by a wealthy womanizer, then must rebuild her life despite the taint of having borne a child out of wedlock.",7.4,4961,$ 700000,,,,51,30
tt0011865,Why Change Your Wife?,Why Change Your Wife?,1920,11/04/1921,"Comedy, Drama",90,USA,English,Cecil B. DeMille,"Olga Printzlau, William C. de Mille",Paramount Pictures,"Thomas Meighan, Gloria Swanson, Bebe Daniels, Theodore Kosloff, Sylvia Ashton, Clarence Geldart, Mayme Kelso, Lucien Littlefield, Edna Mae Cooper, Jane Wolfe","Robert and Beth Gordon are married but share little. He runs into Sally at a cabaret and the Gordons are soon divorced. Just as he gets bored with Sally's superficiality, Beth strives to ...",6.7,1321,,,,,24,8
tt0011870,Within Our Gates,Within Our Gates,1920,12/01/1920,"Drama, Romance",79,USA,,Oscar Micheaux,Oscar Micheaux,Micheaux Book & Film Company,"Evelyn Preer, Flo Clements, James D. Ruffin, Jack Chenault, William Smith, Charles D. Lucas, Bernice Ladd, Mrs. Evelyn, William Starks, Mattie Edwards, Ralph Johnson, E.G. Tatum, Grant Edwards, Grant Gorman, Leigh Whipper","Abandoned by her fiancé, an educated black woman with a shocking past dedicates herself to helping a near bankrupt school for impoverished black youths.",6.3,2465,,,,,21,13
tt0011904,The Ace of Hearts,The Ace of Hearts,1921,14/04/1923,"Crime, Drama, Mystery",75,USA,,Wallace Worsley,"Gouverneur Morris, Ruth Wightman",Goldwyn Pictures Corporation,"Lon Chaney, Leatrice Joy, John Bowers, Hardee Kirkland, Raymond Hatton, Edwin Wallock, Roy Laidlaw",A romantic rivalry among members of a secret society becomes even tenser when one of the men is assigned to carry out an assassination.,6.8,1037,,,,,31,7
tt0011908,Adventures of Tarzan,Adventures of Tarzan,1921,01/12/1921,"Action, Adventure",73,USA,English,"Robert F. Hill, Scott Sidney","Edgar Rice Burroughs, Robert F. Hill",Great Western Producing Company,"Elmo Lincoln, Louise Lorraine, Scott Pembroke, Frank Whitson, Zip Monberg, Lillian Worth, Charles Gay, Charles Inslee, Maceo Bruce Sheffield, Fifi R. Lachoy, Frank Merrill, Joe Martin, George B. French, Gordon Griffith, Thomas Jefferson","Tarzan spurns the love of La, Queen of Opar. When he isn't trying to keep the Bolshevik Rokoff and Clayton (pretender to the Greystoke estate) from reaching Opar, he is attacked ...",6,101,,,,,1,3
tt0011909,"Fragilità, sei femmina!",The Affairs of Anatol,1921,25/09/1921,"Comedy, Drama",117,USA,,Cecil B. DeMille,"Arthur Schnitzler, Jeanie Macpherson",Famous Players-Lasky Corporation,"Wallace Reid, Gloria Swanson, Wanda Hawley, Theodore Roberts, Elliott Dexter, Theodore Kosloff, Agnes Ayres, Monte Blue, Bebe Daniels, Laura Anson",Socialite Anatol Spencer seeks a better relation that he has with his wife. He sets up the friend of his youth Emilie in an apartment only to have her two-time him. He comforts the near ...,6.6,1208,,,,,19,3
tt0011948,Be My Wife,Be My Wife,1921,06/11/1921,Comedy,55,USA,English,Max Linder,Max Linder,Max Linder Productions,"Max Linder, Alta Allen, Caroline Rankin, Lincoln Stedman, Rose Dione, Charles McHugh, Viora Daniel, Arthur Clayton","Max is determined to woo Mary, despite her Aunt Agatha's disapproval.",6.9,364,,,,,4,8
tt0011960,Lo scoiattolo,Die Bergkatze,1921,05/08/1921,"Comedy, Drama, Romance",79,Germany,,Ernst Lubitsch,"Hanns Kräly, Ernst Lubitsch",Projektions-AG Union (PAGU),"Pola Negri, Victor Janson, Paul Heidemann, Wilhelm Diegelmann, Hermann Thimig, Edith Meller, Marga Köhler, Paul Graetz, Max Gronert, Erwin Kopp, Paul Biensfeldt","A charismatic lieutenant newly assigned to a remote fort is captured by a group of mountain bandits, thus setting in motion a madcap farce that is Lubitsch at his most unrestrained.",7,1025,,,,,12,15
tt0011979,The Blot,The Blot,1921,04/09/1921,"Drama, Romance",91,USA,English,Lois Weber,"Lois Weber, Marion Orth",Lois Weber Productions,"Philip Hubbard, Margaret McWade, Claire Windsor, Louis Calhern, Marie Walcamp",The Professor dispenses the wisdom of the ages and does not make a living wage. The sons of the rich and powerful are students lacking any motivation. The next door neighbor of the ...,6.8,497,,,,,21,7
tt0012016,Buried Treasure,Buried Treasure,1921,10/04/1921,"Adventure, Fantasy, Romance",70,USA,English,George D. Baker,"F. Britten Austin, George D. Baker",Cosmopolitan Productions,"Marion Davies, Norman Kerry, Anders Randolf, Edith Shayne, Earl Schenck, John Charles, Thomas Findley","Strung around the idea of reincarnation, this film goes back in time to the days of the Spanish galleons and pirates burying their treasure; treasure to be found centuries later.",6.4,170,,,,,2,1
tt0012027,Camille,Camille,1921,26/09/1921,"Drama, Romance",72,USA,English,Ray C. Smallwood,"Alexandre Dumas fils, June Mathis",Nazimova Productions,"Rudolph Valentino, Rex Cherryman, Arthur Hoyt, Zeffie Tilbury, Patsy Ruth Miller, Elinor Oliver, William Orlamond, Consuelo Flowerton, Alla Nazimova","A courtesan and an idealistic young man fall in love, only for her to give up the relationship at his status-conscious father's request.",6.6,875,,,,,34,6
tt0012068,La commedia umana,The Conquering Power,1921,08/07/1921,"Drama, Romance",89,USA,,Rex Ingram,"June Mathis, Honoré de Balzac",Metro Pictures Corporation,"Alice Terry, Rudolph Valentino, Ralph Lewis, Carrie Daumery, Bridgetta Clark, Mark Fenton, Ward Wing, Eric Mayne, Edward Connelly, George Atkinson, Willard Lee Hall, Mary Hearn, Eugene Pouyet, Andrée Tourneur","After losing his father, a playboy moves in with his miserly uncle, who seeks to cheat him out of his inheritance.",6.8,415,,,,,16,3
tt0012122,Dream Street,Dream Street,1921,12/04/1921,"Comedy, Drama, Romance",102,USA,,D.W. Griffith,"Thomas Burke, D.W. Griffith",D.W. Griffith Productions,"Carol Dempster, Ralph Graves, Charles Emmett Mack, Edward Peil Sr., Tyrone Power Sr., William J. Ferguson, Porter Strong, George Neville, Charles Slattery, Morgan Wallace",Three men in London compete for the love of a dance-hall girl.,5.5,133,,,,,7,2
tt0012125,Ducks and Drakes,Ducks and Drakes,1921,01/02/1921,"Comedy, Romance",58,USA,English,Maurice Campbell,"Elmer Harris, Elmer Harris",Realart Pictures Corporation,"Bebe Daniels, Jack Holt, Mayme Kelso, Edward Martindel, W.E. Lawrence, Wade Boteler, Maurie Newell, Elsie Andrean","Heiress Teddy Simpson avoids boredom by calling random men to flirt despite having a fiance, Rob Winslow. Trouble arises when she meets a few of them and they expect to marry her. She must ...",6.4,116,,,,,3,
tt0012134,Eldorado,Eldorado,1921,28/10/1921,Drama,100,France,French,Marcel L'Herbier,Marcel L'Herbier,Gaumont Série Pax,"Ève Francis, Jaque Catelain, Marcelle Pradot, Philippe Hériat, Claire Prélia, Georges Paulais, Édith Réal, Max Dhartigny, Émile Saint-Ober, Jeanne Bérangère, Michel Duran, Noémi Seize","Sibilla is a single mother, working as a gypsy dancer in a lousy cafe in the south of Spain. Unable to keep with the costs of his son's medical bills, she asks for help to Estiria, her ...",7,362,FRF 248000,,,,3,4
tt0012136,Enchantment,Enchantment,1921,30/10/1921,Comedy,90,USA,English,Robert G. Vignola,"Frank R. Adams, Luther Reed",Cosmopolitan Productions,"Marion Davies, Forrest Stanley, Edith Shayne, Tom Lewis, Arthur Rankin, Corinne Barker, Maude Turner Gordon, Edith Lyle, Huntley Gordon, Emmet Foy, Julia Hurley, Gilbert Rooney",The frothy experiences of a vain little flapper. Her father induces an actor friend to become a gentlemanly cave man and the film becomes another variation of the 'Taming of the Shrew' ...,6.4,268,,,,,6,1
tt0012187,Forbidden Fruit,Forbidden Fruit,1921,23/01/1921,Drama,87,USA,,Cecil B. DeMille,"Cecil B. DeMille, Jeanie Macpherson",Paramount Pictures,"Agnes Ayres, Clarence Burton, Theodore Roberts, Kathlyn Williams, Forrest Stanley, Theodore Kosloff, Shannon Day, Bertram Johns, Julia Faye",Mary Maddock becomes a seamstress after her husband Steve wastes their money on booze. Her employer provides her as an escort to accompany millionaire Mallory. Her husband tries ...,6.5,123,,,,,4,2
tt0012190,I quattro cavalieri dell'Apocalisse,The Four Horsemen of the Apocalypse,1921,16/04/1923,"Drama, Romance, War",150,USA,None,Rex Ingram,"Vicente Blasco Ibáñez, June Mathis",Metro Pictures Corporation,"Pomeroy Cannon, Josef Swickard, Bridgetta Clark, Rudolph Valentino, Virginia Warwick, Alan Hale, Mabel Van Buren, Stuart Holmes, John St. Polis, Alice Terry, Mark Fenton, Derek Ghent, Nigel De Brulier, Bowditch M. Turner, Edward Connelly",An extended family split up in France and Germany find themselves on opposing sides of the battlefield during World War I.,7.2,3058,$ 800000,$ 9183673,$ 9183673,,45,16
tt0012249,Amleto,Hamlet,1921,27/01/1921,Drama,131,Germany,German,"Svend Gade, Heinz Schall","Erwin Gepard, Edward P. Vining",Art-Film GmbH,"Asta Nielsen, Paul Conradi, Mathilde Brandt, Eduard von Winterstein, Heinz Stieda, Hans Junkermann, Anton De Verdier, Lilly Jacobson, Fritz Achterberg","Danish silent movie-star Asta Nielsen formed her own production company to make this film, in which new elements are combined with features (and a few lines) familiar from Shakespeare's ...",7,382,,,,,5,8
tt0012281,Hintertreppe,Hintertreppe,1921,04/02/1922,Drama,50,Germany,German,"Leopold Jessner, Paul Leni",Carl Mayer,Gloria-Film GmbH,"Henny Porten, Fritz Kortner, William Dieterle, Eugene Dieterle","A crippled mailman is in love with a maid who lives in the same building he does in one of the city's poor neighborhoods. She, however, is in love with a wealthy, handsome young man. ...",6.8,209,,,,,9,
tt0012313,Das indische Grabmal zweiter Teil - Der Tiger von Eschnapur,Das indische Grabmal zweiter Teil - Der Tiger von Eschnapur,1921,1921,"Adventure, Fantasy",100,Germany,German,Joe May,"Thea von Harbou, Fritz Lang",May-Film,"Olaf Fønss, Mia May, Conrad Veidt, Erna Morena, Bernhard Goetzke, Lya De Putti, Paul Richter, Georg John","Howard is infected with leprosy, Mac Allen was captured by the Maharadsha, and now the Maharadsha offers Irene a deal: one night for letting healing Howard. She accepts, but when she tries ...",6.7,286,,,,,4,9
tt0012314,Das indische Grabmal erster Teil - Die Sendung des Yoghi,Das indische Grabmal erster Teil - Die Sendung des Yoghi,1921,1922,"Adventure, Fantasy",120,Germany,German,Joe May,"Thea von Harbou, Fritz Lang",May-Film,"Olaf Fønss, Mia May, Conrad Veidt, Erna Morena, Bernhard Goetzke, Lya De Putti, Paul Richter, Georg John","First part of a serial spectacle, in which the unfaithful wife of a cruel Indian prince attempts to escape from his domination.",6.6,239,,,,,5,9
tt0012334,Johan,Johan,1921,28/02/1921,Drama,84,Sweden,,Mauritz Stiller,"Juhani Aho, Mauritz Stiller",Svensk Filmindustri (SF),"Jenny Hasselqvist, Mathias Taube, Hildegard Harring, Urho Somersalmi, Lilly Berg, Nils Fredrik Widegren","On a farm in up-country Sweden, an enigmatic stranger comes to a conservative peasant community and seduces a farmer's wife.",6.8,215,,,,,1,1
tt0012349,Il monello,The Kid,1921,26/11/1923,"Comedy, Drama, Family",68,USA,"English, None",Charles Chaplin,Charles Chaplin,Charles Chaplin Productions,"Carl Miller, Edna Purviance, Jackie Coogan, Charles Chaplin","The Tramp cares for an abandoned child, but events put that relationship in jeopardy.",8.3,109038,$ 250000,,$ 26916,,173,105
tt0012364,Il carrettiere della morte,Körkarlen,1921,1922,"Drama, Fantasy, Horror",107,Sweden,Swedish,Victor Sjöström,"Selma Lagerlöf, Victor Sjöström",Svensk Filmindustri (SF),"Victor Sjöström, Hilda Borgström, Tore Svennberg, Astrid Holm, Concordia Selander, Lisa Lundholm, Tor Weijden, Einar Axelsson, Olof Ås, Nils Aréhn, Simon Lindstrand, Nils Elffors, Algot Gunnarsson, Hildur Lithman, John Ekman","On New Year's Eve, the driver of a ghostly carriage forces a drunken man to reflect on his selfish, wasted life.",8.1,10054,,,,,68,82
tt0012382,Leap Year,Leap Year,1924,11/01/1924,Comedy,56,USA,English,"James Cruze, Roscoe 'Fatty' Arbuckle","Walter Woods, Sarah Y. Mason",Paramount Pictures,"Roscoe 'Fatty' Arbuckle, Lucien Littlefield, Mary Thurman, John McKinnon, Clarence Geldart, Harriet Hammond, Allen Durnell, Gertrude Short, Winifred Greenwood, Maude Wayne","A young man, heir to his misogynistic and millionaire uncle, and in love with a nurse, gets in trouble when he gives advice on marriage to his girlfriends.",6.1,268,,,,,9,1
tt0012397,Little Lord Fauntleroy,Little Lord Fauntleroy,1921,15/09/1921,Drama,112,USA,English,"Alfred E. Green, Jack Pickford","Frances Hodgson Burnett, Bernard McConville",Mary Pickford Company,"Mary Pickford, Claude Gillingwater, Joseph J. Dowling, James A. Marcus, Kate Price, Fred Malatesta, Rose Dione, Arthur Thalasso, Colin Kenny, Emmett King, Madame De Bodamere, Jackie Condon, Gordon Griffith, Francis Marion",An American boy turns out to be the long-lost heir of a British fortune. He is sent to live with the cold and unsentimental lord who oversees the trust.,6.7,276,,$ 900000,$ 1108882,,7,4
tt0012408,The Love Light,The Love Light,1921,09/01/1921,Drama,89,USA,English,Frances Marion,Frances Marion,Mary Pickford Company,"Mary Pickford, Evelyn Dumo, Raymond Bloomer, Fred Thomson, Albert Prisco, George Regas, Eddie Phillips, Jean De Briac","Angela maintains a coastal lighthouse in Italy, where she awaits the return of her brothers from the war. She learns they are casualties and takes solace in the arms of an American sailor ...",6.5,338,,$ 690965,,,12,2
tt0012465,Miss Lulu Bett,Miss Lulu Bett,1921,01/11/1921,"Comedy, Drama",71,USA,,William C. de Mille,"Clara Beranger, Zona Gale",Paramount Pictures,"Lois Wilson, Milton Sills, Theodore Roberts, Helen Ferguson, Mabel Van Buren, Mae Giraci, Clarence Burton, Ethel Wales, Taylor Graves, Charles Ogle","A once-timid young woman gains newfound confidence after a failed marriage, much to the chagrin of her miserable family.",7,311,,,,,11,2
tt0012486,My Boy,My Boy,1921,01/12/1921,"Comedy, Drama",55,USA,English,"Albert Austin, Victor Heerman","Max Abramson, Shirley Vance Martin",Jackie Coogan Productions,"Mathilde Brundage, Claude Gillingwater, Jackie Coogan",An orphan escapes immigration officials at Ellis Island and goes to live with an old ship's master who can't find work and can't pay the rent.,6.2,237,,,,,8,
tt0012494,Destino,Der müde Tod,1921,1925,"Drama, Fantasy, Thriller",97,Germany,German,Fritz Lang,"Fritz Lang, Thea von Harbou",Decla-Bioscop AG,"Bernhard Goetzke, Lil Dagover, Walter Janssen, Hans Sternberg, Karl Rückert, Max Adalbert, Wilhelm Diegelmann, Erich Pabst, Karl Platen, Hermann Picha, Paul Rehkopf, Max Pfeiffer, Georg John, Lydia Potechina, Grete Berger","When a woman's fiancé disappears, Death gives her three chances to save him from his fate.",7.7,5136,,$ 12156,$ 12156,,34,43
